year,name,id,num_searches
2015,Probably Archery,263420,113
2016,Probably Archery,263420,27
2017,Probably Archery,263420,6
2018,Probably Archery,263420,4
2019,Probably Archery,263420,0
2020,Probably Archery,263420,4
2021,Probably Archery,263420,0
2022,Probably Archery,263420,1
2023,Probably Archery,263420,1
2015,Revoke,813930,33
2016,Revoke,813930,81
2017,Revoke,813930,95
2018,Revoke,813930,99
2019,Revoke,813930,203
2020,Revoke,813930,91
2021,Revoke,813930,87
2022,Revoke,813930,100
2023,Revoke,813930,34
2019,Roost,2161000,611
2020,Roost,2161000,3929
2021,Roost,2161000,4021
2022,Roost,2161000,3872
2023,Roost,2161000,1207
2013,Marble Mountain,409390,405
2014,Marble Mountain,409390,697
2015,Marble Mountain,409390,697
2016,Marble Mountain,409390,865
2017,Marble Mountain,409390,881
2018,Marble Mountain,409390,884
2019,Marble Mountain,409390,890
2020,Marble Mountain,409390,644
2021,Marble Mountain,409390,527
2022,Marble Mountain,409390,662
2023,Marble Mountain,409390,300
2016,In Orbit,1001550,480
2017,In Orbit,1001550,551
2018,In Orbit,1001550,532
2019,In Orbit,1001550,550
2020,In Orbit,1001550,730
2021,In Orbit,1001550,707
2022,In Orbit,1001550,951
2023,In Orbit,1001550,360
2013,GE Neuro,496180,35
2014,GE Neuro,496180,224
2015,GE Neuro,496180,217
2016,GE Neuro,496180,152
2017,GE Neuro,496180,290
2018,GE Neuro,496180,184
2019,GE Neuro,496180,89
2020,GE Neuro,496180,87
2021,GE Neuro,496180,190
2022,GE Neuro,496180,187
2023,GE Neuro,496180,102
2014,Awaken,555970,249
2015,Awaken,555970,416
2016,Awaken,555970,479
2017,Awaken,555970,482
2018,Awaken,555970,415
2019,Awaken,555970,427
2020,Awaken,555970,427
2021,Awaken,555970,452
2022,Awaken,555970,589
2023,Awaken,555970,200
2016,War Online: Pacific,990060,199
2017,War Online: Pacific,990060,177
2018,War Online: Pacific,990060,447
2019,War Online: Pacific,990060,165
2020,War Online: Pacific,990060,141
2021,War Online: Pacific,990060,90
2022,War Online: Pacific,990060,143
2023,War Online: Pacific,990060,35
2014,Remnith,578390,55
2015,Remnith,578390,100
2016,Remnith,578390,0
2017,Remnith,578390,135
2018,Remnith,578390,121
2019,Remnith,578390,14
2020,Remnith,578390,61
2021,Remnith,578390,96
2022,Remnith,578390,23
2023,Remnith,578390,0
2014,Dragonflight,386930,0
2015,Dragonflight,386930,0
2016,Dragonflight,386930,0
2017,Dragonflight,386930,0
2018,Dragonflight,386930,0
2019,Dragonflight,386930,0
2020,Dragonflight,386930,0
2021,Dragonflight,386930,0
2022,Dragonflight,386930,198
2023,Dragonflight,386930,123
2019,Roost,2161000,611
2020,Roost,2161000,3929
2021,Roost,2161000,4021
2022,Roost,2161000,3872
2023,Roost,2161000,1207
2015,HEXION,667620,427
2016,HEXION,667620,725
2017,HEXION,667620,690
2018,HEXION,667620,628
2019,HEXION,667620,718
2020,HEXION,667620,514
2021,HEXION,667620,487
2022,HEXION,667620,367
2023,HEXION,667620,102
2015,Galactic Gallery,631810,94
2016,Galactic Gallery,631810,182
2017,Galactic Gallery,631810,329
2018,Galactic Gallery,631810,68
2019,Galactic Gallery,631810,149
2020,Galactic Gallery,631810,278
2021,Galactic Gallery,631810,328
2022,Galactic Gallery,631810,327
2023,Galactic Gallery,631810,74
2014,Unearthing Mars VR,605310,0
2015,Unearthing Mars VR,605310,28
2016,Unearthing Mars VR,605310,0
2017,Unearthing Mars VR,605310,331
2018,Unearthing Mars VR,605310,119
2019,Unearthing Mars VR,605310,71
2020,Unearthing Mars VR,605310,17
2021,Unearthing Mars VR,605310,40
2022,Unearthing Mars VR,605310,38
2023,Unearthing Mars VR,605310,10
2013,Copter and Sky,499610,0
2014,Copter and Sky,499610,0
2015,Copter and Sky,499610,229
2016,Copter and Sky,499610,78
2017,Copter and Sky,499610,133
2018,Copter and Sky,499610,204
2019,Copter and Sky,499610,238
2020,Copter and Sky,499610,36
2021,Copter and Sky,499610,66
2022,Copter and Sky,499610,17
2023,Copter and Sky,499610,0
2015,Trial of the Gods,820250,29
2016,Trial of the Gods,820250,14
2017,Trial of the Gods,820250,181
2018,Trial of the Gods,820250,157
2019,Trial of the Gods,820250,37
2020,Trial of the Gods,820250,53
2021,Trial of the Gods,820250,46
2022,Trial of the Gods,820250,42
2023,Trial of the Gods,820250,19
2013,FIRMA,370210,70
2014,FIRMA,370210,948
2015,FIRMA,370210,964
2016,FIRMA,370210,933
2017,FIRMA,370210,911
2018,FIRMA,370210,918
2019,FIRMA,370210,931
2020,FIRMA,370210,998
2021,FIRMA,370210,1024
2022,FIRMA,370210,1075
2023,FIRMA,370210,363
2014,Climbtime,535170,154
2015,Climbtime,535170,184
2016,Climbtime,535170,157
2017,Climbtime,535170,275
2018,Climbtime,535170,111
2019,Climbtime,535170,227
2020,Climbtime,535170,162
2021,Climbtime,535170,71
2022,Climbtime,535170,145
2023,Climbtime,535170,0
2017,Sea Fishing Simulator,1243750,98
2018,Sea Fishing Simulator,1243750,367
2019,Sea Fishing Simulator,1243750,372
2020,Sea Fishing Simulator,1243750,427
2021,Sea Fishing Simulator,1243750,504
2022,Sea Fishing Simulator,1243750,428
2023,Sea Fishing Simulator,1243750,143
2016,Sacred Siren,1124640,57
2017,Sacred Siren,1124640,140
2018,Sacred Siren,1124640,209
2019,Sacred Siren,1124640,279
2020,Sacred Siren,1124640,417
2021,Sacred Siren,1124640,388
2022,Sacred Siren,1124640,604
2023,Sacred Siren,1124640,172
2014,Munch VR,549000,232
2015,Munch VR,549000,100
2016,Munch VR,549000,256
2017,Munch VR,549000,175
2018,Munch VR,549000,164
2019,Munch VR,549000,119
2020,Munch VR,549000,91
2021,Munch VR,549000,24
2022,Munch VR,549000,43
2023,Munch VR,549000,36
2014,The IOTA Project,660520,106
2015,The IOTA Project,660520,32
2016,The IOTA Project,660520,175
2017,The IOTA Project,660520,89
2018,The IOTA Project,660520,252
2019,The IOTA Project,660520,210
2020,The IOTA Project,660520,164
2021,The IOTA Project,660520,65
2022,The IOTA Project,660520,111
2023,The IOTA Project,660520,0
2013,Amigdala,450110,352
2014,Amigdala,450110,491
2015,Amigdala,450110,524
2016,Amigdala,450110,540
2017,Amigdala,450110,572
2018,Amigdala,450110,629
2019,Amigdala,450110,672
2020,Amigdala,450110,736
2021,Amigdala,450110,678
2022,Amigdala,450110,889
2023,Amigdala,450110,296
2014,COG (Center Of Gravity),607360,363
2015,COG (Center Of Gravity),607360,395
2016,COG (Center Of Gravity),607360,227
2017,COG (Center Of Gravity),607360,234
2018,COG (Center Of Gravity),607360,268
2019,COG (Center Of Gravity),607360,181
2020,COG (Center Of Gravity),607360,256
2021,COG (Center Of Gravity),607360,219
2022,COG (Center Of Gravity),607360,244
2023,COG (Center Of Gravity),607360,102
2015,Frosty Nights,733800,23
2016,Frosty Nights,733800,76
2017,Frosty Nights,733800,144
2018,Frosty Nights,733800,144
2019,Frosty Nights,733800,90
2020,Frosty Nights,733800,105
2021,Frosty Nights,733800,109
2022,Frosty Nights,733800,94
2023,Frosty Nights,733800,21
2014,Fist of Physics,500480,159
2015,Fist of Physics,500480,92
2016,Fist of Physics,500480,135
2017,Fist of Physics,500480,266
2018,Fist of Physics,500480,190
2019,Fist of Physics,500480,136
2020,Fist of Physics,500480,185
2021,Fist of Physics,500480,57
2022,Fist of Physics,500480,179
2023,Fist of Physics,500480,134
2014,Kiya,436340,384
2015,Kiya,436340,464
2016,Kiya,436340,546
2017,Kiya,436340,691
2018,Kiya,436340,792
2019,Kiya,436340,863
2020,Kiya,436340,639
2021,Kiya,436340,621
2022,Kiya,436340,1055
2023,Kiya,436340,323
2014,Elemental Combat,672790,71
2015,Elemental Combat,672790,459
2016,Elemental Combat,672790,440
2017,Elemental Combat,672790,417
2018,Elemental Combat,672790,579
2019,Elemental Combat,672790,465
2020,Elemental Combat,672790,572
2021,Elemental Combat,672790,491
2022,Elemental Combat,672790,623
2023,Elemental Combat,672790,214
2013,Amigdala,450110,352
2014,Amigdala,450110,491
2015,Amigdala,450110,524
2016,Amigdala,450110,540
2017,Amigdala,450110,572
2018,Amigdala,450110,629
2019,Amigdala,450110,672
2020,Amigdala,450110,736
2021,Amigdala,450110,678
2022,Amigdala,450110,889
2023,Amigdala,450110,296
2015,Cricket Club,772180,748
2016,Cricket Club,772180,713
2017,Cricket Club,772180,750
2018,Cricket Club,772180,721
2019,Cricket Club,772180,742
2020,Cricket Club,772180,437
2021,Cricket Club,772180,679
2022,Cricket Club,772180,682
2023,Cricket Club,772180,167
2014,StageX,630280,31
2015,StageX,630280,81
2016,StageX,630280,94
2017,StageX,630280,43
2018,StageX,630280,278
2019,StageX,630280,289
2020,StageX,630280,327
2021,StageX,630280,400
2022,StageX,630280,647
2023,StageX,630280,260
2014,Reaping Rewards,563470,191
2015,Reaping Rewards,563470,436
2016,Reaping Rewards,563470,280
2017,Reaping Rewards,563470,573
2018,Reaping Rewards,563470,585
2019,Reaping Rewards,563470,438
2020,Reaping Rewards,563470,525
2021,Reaping Rewards,563470,639
2022,Reaping Rewards,563470,558
2023,Reaping Rewards,563470,287
2014,MINE!,687320,53
2015,MINE!,687320,142
2016,MINE!,687320,50
2017,MINE!,687320,89
2018,MINE!,687320,124
2019,MINE!,687320,146
2020,MINE!,687320,155
2021,MINE!,687320,136
2022,MINE!,687320,83
2023,MINE!,687320,55
2015,Marius,753090,922
2016,Marius,753090,988
2017,Marius,753090,954
2018,Marius,753090,971
2019,Marius,753090,1006
2020,Marius,753090,1002
2021,Marius,753090,1017
2022,Marius,753090,1005
2023,Marius,753090,349
2015,The Last Operator,800650,94
2016,The Last Operator,800650,337
2017,The Last Operator,800650,417
2018,The Last Operator,800650,341
2019,The Last Operator,800650,323
2020,The Last Operator,800650,610
2021,The Last Operator,800650,672
2022,The Last Operator,800650,945
2023,The Last Operator,800650,314
2013,Littlstar VR Cinema,392230,82
2014,Littlstar VR Cinema,392230,183
2015,Littlstar VR Cinema,392230,55
2016,Littlstar VR Cinema,392230,277
2017,Littlstar VR Cinema,392230,602
2018,Littlstar VR Cinema,392230,358
2019,Littlstar VR Cinema,392230,320
2020,Littlstar VR Cinema,392230,222
2021,Littlstar VR Cinema,392230,196
2022,Littlstar VR Cinema,392230,169
2023,Littlstar VR Cinema,392230,0
2014,INFINITI VR,612790,29
2015,INFINITI VR,612790,153
2016,INFINITI VR,612790,266
2017,INFINITI VR,612790,323
2018,INFINITI VR,612790,212
2019,INFINITI VR,612790,268
2020,INFINITI VR,612790,192
2021,INFINITI VR,612790,221
2022,INFINITI VR,612790,227
2023,INFINITI VR,612790,18
2013,Sketchfab VR,464940,88
2014,Sketchfab VR,464940,79
2015,Sketchfab VR,464940,0
2016,Sketchfab VR,464940,407
2017,Sketchfab VR,464940,452
2018,Sketchfab VR,464940,336
2019,Sketchfab VR,464940,365
2020,Sketchfab VR,464940,349
2021,Sketchfab VR,464940,234
2022,Sketchfab VR,464940,525
2023,Sketchfab VR,464940,232
2014,Fly Destroyer,731790,40
2015,Fly Destroyer,731790,124
2016,Fly Destroyer,731790,259
2017,Fly Destroyer,731790,143
2018,Fly Destroyer,731790,94
2019,Fly Destroyer,731790,138
2020,Fly Destroyer,731790,187
2021,Fly Destroyer,731790,105
2022,Fly Destroyer,731790,202
2023,Fly Destroyer,731790,67
2018,Surgical Robot Simulator,1727070,53
2019,Surgical Robot Simulator,1727070,290
2020,Surgical Robot Simulator,1727070,343
2021,Surgical Robot Simulator,1727070,314
2022,Surgical Robot Simulator,1727070,157
2023,Surgical Robot Simulator,1727070,122
2018,Secrets Of Soil,1610820,376
2019,Secrets Of Soil,1610820,586
2020,Secrets Of Soil,1610820,523
2021,Secrets Of Soil,1610820,380
2022,Secrets Of Soil,1610820,451
2023,Secrets Of Soil,1610820,104
2014,Tomorrow,405480,106
2015,Tomorrow,405480,123
2016,Tomorrow,405480,137
2017,Tomorrow,405480,147
2018,Tomorrow,405480,166
2019,Tomorrow,405480,177
2020,Tomorrow,405480,618
2021,Tomorrow,405480,851
2022,Tomorrow,405480,841
2023,Tomorrow,405480,270
2013,ShotForge,523170,0
2014,ShotForge,523170,153
2015,ShotForge,523170,131
2016,ShotForge,523170,231
2017,ShotForge,523170,160
2018,ShotForge,523170,47
2019,ShotForge,523170,163
2020,ShotForge,523170,242
2021,ShotForge,523170,65
2022,ShotForge,523170,86
2023,ShotForge,523170,63
2015,SpaceWalker,705860,147
2016,SpaceWalker,705860,144
2017,SpaceWalker,705860,207
2018,SpaceWalker,705860,454
2019,SpaceWalker,705860,228
2020,SpaceWalker,705860,165
2021,SpaceWalker,705860,263
2022,SpaceWalker,705860,206
2023,SpaceWalker,705860,49
2012,MyDream,348860,570
2013,MyDream,348860,589
2014,MyDream,348860,562
2015,MyDream,348860,531
2016,MyDream,348860,677
2017,MyDream,348860,621
2018,MyDream,348860,532
2019,MyDream,348860,521
2020,MyDream,348860,547
2021,MyDream,348860,609
2022,MyDream,348860,565
2023,MyDream,348860,239
2018,Dark Threads,1622060,285
2019,Dark Threads,1622060,712
2020,Dark Threads,1622060,911
2021,Dark Threads,1622060,1005
2022,Dark Threads,1622060,1326
2023,Dark Threads,1622060,387
2019,Reality Simulator,1952970,1113
2020,Reality Simulator,1952970,2886
2021,Reality Simulator,1952970,2289
2022,Reality Simulator,1952970,2626
2023,Reality Simulator,1952970,794
2018,Fight For Eden,1483010,332
2019,Fight For Eden,1483010,153
2020,Fight For Eden,1483010,234
2021,Fight For Eden,1483010,269
2022,Fight For Eden,1483010,206
2023,Fight For Eden,1483010,113
2012,Driver Booster 3 for STEAM,403040,0
2013,Driver Booster 3 for STEAM,403040,203
2014,Driver Booster 3 for STEAM,403040,85
2015,Driver Booster 3 for STEAM,403040,109
2016,Driver Booster 3 for STEAM,403040,159
2017,Driver Booster 3 for STEAM,403040,123
2018,Driver Booster 3 for STEAM,403040,50
2019,Driver Booster 3 for STEAM,403040,21
2020,Driver Booster 3 for STEAM,403040,83
2021,Driver Booster 3 for STEAM,403040,187
2022,Driver Booster 3 for STEAM,403040,87
2023,Driver Booster 3 for STEAM,403040,24
2014,Amoreon NightClub,701100,47
2015,Amoreon NightClub,701100,143
2016,Amoreon NightClub,701100,234
2017,Amoreon NightClub,701100,140
2018,Amoreon NightClub,701100,190
2019,Amoreon NightClub,701100,0
2020,Amoreon NightClub,701100,139
2021,Amoreon NightClub,701100,0
2022,Amoreon NightClub,701100,42
2023,Amoreon NightClub,701100,0
2018,Fantasy Royal VR,1444570,207
2019,Fantasy Royal VR,1444570,89
2020,Fantasy Royal VR,1444570,80
2021,Fantasy Royal VR,1444570,171
2022,Fantasy Royal VR,1444570,51
2023,Fantasy Royal VR,1444570,65
2015,Echoes in White,891320,39
2016,Echoes in White,891320,250
2017,Echoes in White,891320,238
2018,Echoes in White,891320,198
2019,Echoes in White,891320,273
2020,Echoes in White,891320,642
2021,Echoes in White,891320,375
2022,Echoes in White,891320,442
2023,Echoes in White,891320,153
2013,Astroderps,492850,38
2014,Astroderps,492850,31
2015,Astroderps,492850,35
2016,Astroderps,492850,37
2017,Astroderps,492850,67
2018,Astroderps,492850,154
2019,Astroderps,492850,133
2020,Astroderps,492850,42
2021,Astroderps,492850,141
2022,Astroderps,492850,135
2023,Astroderps,492850,42
2013,Sky Tower,395880,530
2014,Sky Tower,395880,884
2015,Sky Tower,395880,950
2016,Sky Tower,395880,919
2017,Sky Tower,395880,975
2018,Sky Tower,395880,916
2019,Sky Tower,395880,891
2020,Sky Tower,395880,613
2021,Sky Tower,395880,592
2022,Sky Tower,395880,775
2023,Sky Tower,395880,288
2015,Ancient Journey VR,854030,0
2016,Ancient Journey VR,854030,96
2017,Ancient Journey VR,854030,88
2018,Ancient Journey VR,854030,108
2019,Ancient Journey VR,854030,196
2020,Ancient Journey VR,854030,143
2021,Ancient Journey VR,854030,179
2022,Ancient Journey VR,854030,98
2023,Ancient Journey VR,854030,141
2016,Hand to Hand Combat,995140,452
2017,Hand to Hand Combat,995140,919
2018,Hand to Hand Combat,995140,822
2019,Hand to Hand Combat,995140,777
2020,Hand to Hand Combat,995140,900
2021,Hand to Hand Combat,995140,879
2022,Hand to Hand Combat,995140,872
2023,Hand to Hand Combat,995140,289
2014,Soundscape VR,636930,118
2015,Soundscape VR,636930,150
2016,Soundscape VR,636930,36
2017,Soundscape VR,636930,143
2018,Soundscape VR,636930,160
2019,Soundscape VR,636930,95
2020,Soundscape VR,636930,85
2021,Soundscape VR,636930,0
2022,Soundscape VR,636930,253
2023,Soundscape VR,636930,46
2013,Spell Fighter VR,455440,73
2014,Spell Fighter VR,455440,0
2015,Spell Fighter VR,455440,213
2016,Spell Fighter VR,455440,415
2017,Spell Fighter VR,455440,222
2018,Spell Fighter VR,455440,131
2019,Spell Fighter VR,455440,19
2020,Spell Fighter VR,455440,0
2021,Spell Fighter VR,455440,169
2022,Spell Fighter VR,455440,85
2023,Spell Fighter VR,455440,26
2013,3dSunshine,513760,0
2014,3dSunshine,513760,124
2015,3dSunshine,513760,133
2016,3dSunshine,513760,0
2017,3dSunshine,513760,118
2018,3dSunshine,513760,0
2019,3dSunshine,513760,258
2020,3dSunshine,513760,132
2021,3dSunshine,513760,150
2022,3dSunshine,513760,163
2023,3dSunshine,513760,0
2013,KOTH,493110,144
2014,KOTH,493110,667
2015,KOTH,493110,768
2016,KOTH,493110,968
2017,KOTH,493110,869
2018,KOTH,493110,783
2019,KOTH,493110,713
2020,KOTH,493110,760
2021,KOTH,493110,692
2022,KOTH,493110,773
2023,KOTH,493110,271
2013,Calcflow,547280,0
2014,Calcflow,547280,72
2015,Calcflow,547280,135
2016,Calcflow,547280,85
2017,Calcflow,547280,73
2018,Calcflow,547280,53
2019,Calcflow,547280,107
2020,Calcflow,547280,31
2021,Calcflow,547280,0
2022,Calcflow,547280,124
2023,Calcflow,547280,34
2013,Limberjack,500660,79
2014,Limberjack,500660,336
2015,Limberjack,500660,520
2016,Limberjack,500660,593
2017,Limberjack,500660,606
2018,Limberjack,500660,494
2019,Limberjack,500660,416
2020,Limberjack,500660,496
2021,Limberjack,500660,467
2022,Limberjack,500660,485
2023,Limberjack,500660,110
2014,Drummer Talent VR,609170,90
2015,Drummer Talent VR,609170,97
2016,Drummer Talent VR,609170,173
2017,Drummer Talent VR,609170,23
2018,Drummer Talent VR,609170,68
2019,Drummer Talent VR,609170,146
2020,Drummer Talent VR,609170,176
2021,Drummer Talent VR,609170,149
2022,Drummer Talent VR,609170,22
2023,Drummer Talent VR,609170,0
2015,Cricket Club,772180,748
2016,Cricket Club,772180,713
2017,Cricket Club,772180,750
2018,Cricket Club,772180,721
2019,Cricket Club,772180,742
2020,Cricket Club,772180,437
2021,Cricket Club,772180,679
2022,Cricket Club,772180,682
2023,Cricket Club,772180,167
2015,Crooked Waters,815280,81
2016,Crooked Waters,815280,175
2017,Crooked Waters,815280,221
2018,Crooked Waters,815280,270
2019,Crooked Waters,815280,216
2020,Crooked Waters,815280,237
2021,Crooked Waters,815280,145
2022,Crooked Waters,815280,113
2023,Crooked Waters,815280,62
2014,Chainless,589680,391
2015,Chainless,589680,475
2016,Chainless,589680,369
2017,Chainless,589680,398
2018,Chainless,589680,458
2019,Chainless,589680,445
2020,Chainless,589680,493
2021,Chainless,589680,398
2022,Chainless,589680,390
2023,Chainless,589680,147
2015,LOST CAVE,946340,15
2016,LOST CAVE,946340,232
2017,LOST CAVE,946340,196
2018,LOST CAVE,946340,293
2019,LOST CAVE,946340,189
2020,LOST CAVE,946340,190
2021,LOST CAVE,946340,210
2022,LOST CAVE,946340,333
2023,LOST CAVE,946340,81
2015,BARDO,939230,85
2016,BARDO,939230,503
2017,BARDO,939230,557
2018,BARDO,939230,546
2019,BARDO,939230,511
2020,BARDO,939230,504
2021,BARDO,939230,504
2022,BARDO,939230,640
2023,BARDO,939230,226
2014,Nano Shift,667770,3
2015,Nano Shift,667770,299
2016,Nano Shift,667770,158
2017,Nano Shift,667770,93
2018,Nano Shift,667770,86
2019,Nano Shift,667770,68
2020,Nano Shift,667770,82
2021,Nano Shift,667770,68
2022,Nano Shift,667770,99
2023,Nano Shift,667770,26
2014,Blobby Tennis,628530,0
2015,Blobby Tennis,628530,209
2016,Blobby Tennis,628530,133
2017,Blobby Tennis,628530,122
2018,Blobby Tennis,628530,120
2019,Blobby Tennis,628530,0
2020,Blobby Tennis,628530,88
2021,Blobby Tennis,628530,264
2022,Blobby Tennis,628530,136
2023,Blobby Tennis,628530,0
2015,TheNightfall,611620,55
2016,TheNightfall,611620,38
2017,TheNightfall,611620,66
2018,TheNightfall,611620,139
2019,TheNightfall,611620,39
2020,TheNightfall,611620,49
2021,TheNightfall,611620,73
2022,TheNightfall,611620,27
2023,TheNightfall,611620,0
2014,Blobby Tennis,628530,0
2015,Blobby Tennis,628530,209
2016,Blobby Tennis,628530,133
2017,Blobby Tennis,628530,122
2018,Blobby Tennis,628530,120
2019,Blobby Tennis,628530,0
2020,Blobby Tennis,628530,88
2021,Blobby Tennis,628530,264
2022,Blobby Tennis,628530,136
2023,Blobby Tennis,628530,0
2016,Hockey Player VR,1051570,128
2017,Hockey Player VR,1051570,44
2018,Hockey Player VR,1051570,44
2019,Hockey Player VR,1051570,53
2020,Hockey Player VR,1051570,109
